Importance	Ngram	Frequency in Sex Columns	Frequency in Non Sex Columns
13900	aqw	0.0	0.0
13901	ap#	0.0	0.0
13902	aqv	0.0	0.0
13903	aqu	0.0	0.0001936108422071636
13904	aqt	0.0	0.0
13905	aqs	0.0	0.0
13906	aqr	0.0	0.0
13907	aqq	0.0	0.0
13908	aqp	0.0	0.0
13909	aqo	0.0	0.0
13910	aqn	0.0	0.0
13911	aqm	0.0	0.0
13912	aql	0.0	0.0
13913	ar3	0.0	0.0003872216844143272
13914	ar4	0.0	0.0002904162633107454
13915	ar5	0.0	9.68054211035818e-05
13916	ar6	0.0	0.0
13917	arγ	0.0	0.0
13918	arα	0.0	0.0
13919	arz	0.0	9.68054211035818e-05
13920	arx	0.0	0.0
13921	arw	0.0	9.68054211035818e-05
13922	arv	0.0	0.0017424975798644724
13923	aru	0.0	0.0001936108422071636
13924	arq	0.0	0.0
13925	aro	0.0	0.0005808325266214908
13926	arn	0.0	0.0002904162633107454
13927	arm	0.0	0.0005808325266214908
13928	arj	0.0	9.68054211035818e-05
13929	arh	0.0	0.0002904162633107454
13930	arf	0.0	0.0002904162633107454
13931	arb	0.0	0.0013552758954501452
13932	ara	0.0	0.002420135527589545
13933	ar]	0.0	0.0
13934	ar[	0.0	0.0
13935	ar;	0.0	0.0
13936	ar:	0.0	0.0
13937	ar9	0.0	0.0
13938	ar8	0.0	0.000484027105517909
13939	ar7	0.0	0.0
13940	aqk	0.0	0.0
13941	aqj	0.0	0.0
13942	aqi	0.0	0.0
13943	apo	0.0	0.0003872216844143272
13944	apm	0.0	0.000484027105517909
13945	apl	0.0	0.0011616650532429815
13946	apj	0.0	0.0001936108422071636
13947	apg	0.0	9.68054211035818e-05
13948	apf	0.0	9.68054211035818e-05
13949	ape	0.0	0.000484027105517909
13950	apd	0.0	9.68054211035818e-05
13951	apb	0.0	0.0
13952	apa	0.0	0.003000968054211036
13953	ap:	0.0	0.0
13954	ap9	0.0	0.0002904162633107454
13955	ap8	0.0	0.0
13956	ap7	0.0	0.0
13957	ap6	0.0	0.0
13958	ap5	0.0	0.0002904162633107454
13959	ap4	0.0	0.000484027105517909
13960	ap3	0.0	0.000484027105517909
13961	ap2	0.0	0.0007744433688286545
13962	ap0	0.0	0.0
13963	ap-	0.0	0.0011616650532429815
13964	ap+	0.0	0.0002904162633107454
13965	ap)	0.0	9.68054211035818e-05
13966	ap(	0.0	0.0
13967	apn	0.0	0.0001936108422071636
13968	apq	0.0	0.0
13969	aqh	0.0	0.0
13970	apr	0.0	9.68054211035818e-05
13971	aqg	0.0	0.0
13972	aqf	0.0	0.0
13973	aqe	0.0	0.0
13974	aqd	0.0	0.0
13975	aqc	0.0	0.0
13976	aqb	0.0	0.0
13977	aqa	0.0	0.0
13978	aq_	0.0	0.0
13979	aq9	0.0	0.0
13980	aq8	0.0	0.0
13981	aq5	0.0	0.0
13982	aq2	0.0	0.0
13983	aq1	0.0	0.0
13984	aq0	0.0	0.0
13985	aq-	0.0	0.0001936108422071636
13986	apα	0.0	0.0
13987	apz	0.0	0.0
13988	apy	0.0	0.0011616650532429815
13989	apx	0.0	0.0
13990	apw	0.0	0.0
13991	apv	0.0	9.68054211035818e-05
13992	apu	0.0	0.0001936108422071636
13993	aps	0.0	0.0008712487899322362
13994	am)	0.0	9.68054211035818e-05
13995	am(	0.0	0.0001936108422071636
13996	al，	0.0	0.0
13997	ai2	0.0	9.68054211035818e-05
13998	aic	0.0	0.0
13999	aib	0.0	9.68054211035818e-05
14000	aia	0.0	0.0
14001	ai_	0.0	0.0008712487899322362
14002	ai9	0.0	0.0
14003	ai8	0.0	9.68054211035818e-05
14004	ai7	0.0	9.68054211035818e-05
14005	ai6	0.0	9.68054211035818e-05
14006	ai5	0.0	0.0002904162633107454
14007	ai4	0.0	9.68054211035818e-05
14008	ai3	0.0	9.68054211035818e-05
14009	ai1	0.0	9.68054211035818e-05
14010	al–	0.0	0.0
14011	ai0	0.0	9.68054211035818e-05
14012	ai/	0.0	0.0
14013	ai-	0.0	0.0
14014	ai+	0.0	0.0
14015	ai)	0.0	9.68054211035818e-05
14016	ai#	0.0	0.0
14017	ahz	0.0	0.0
14018	ahy	0.0	0.0001936108422071636
14019	ahx	0.0	0.0
14020	ahw	0.0	9.68054211035818e-05
14021	ahv	0.0	0.0
14022	aie	0.0	0.0002904162633107454
14023	aif	0.0	0.0
14024	aig	0.0	9.68054211035818e-05
14025	aih	0.0	0.0
14026	aj5	0.0	0.0
14027	aj4	0.0	0.0
14028	aj3	0.0	0.0
14029	aj2	0.0	0.0
14030	aj1	0.0	9.68054211035818e-05
14031	aj0	0.0	0.0
14032	aj-	0.0	0.0
14033	aiz	0.0	0.0
14034	aiy	0.0	9.68054211035818e-05
14035	aix	0.0	0.0
14036	aiw	0.0	0.0
14037	aiu	0.0	0.0
14038	ait	0.0	0.0003872216844143272
14039	ais	0.0	0.0002904162633107454
14040	air	0.0	0.0042594385285575995
14041	aiq	0.0	0.0
14042	aip	0.0	0.0
14043	aio	0.0	0.0
14044	aim	0.0	0.0
14045	ail	0.0	0.0011616650532429815
14046	aik	0.0	0.0
14047	aij	0.0	0.0
14048	aii	0.0	0.0
14049	ahu	0.0	0.0
14050	aht	0.0	9.68054211035818e-05
14051	ahs	0.0	0.0
14052	ah3	0.0	0.0
14053	ah1	0.0	0.0001936108422071636
14054	ah0	0.0	0.0002904162633107454
14055	ah/	0.0	0.0
14056	ah-	0.0	0.0
14057	ah+	0.0	0.0
14058	ah)	0.0	9.68054211035818e-05
14059	agz	0.0	0.0
14060	agy	0.0	0.0
14061	agx	0.0	0.0
14062	agw	0.0	0.0
14063	agv	0.0	0.0002904162633107454
14064	agu	0.0	0.0008712487899322362
14065	ags	0.0	0.0011616650532429815
14066	agr	0.0	9.68054211035818e-05
14067	agq	0.0	0.0
14068	agp	0.0	9.68054211035818e-05
14069	ago	0.0	0.001452081316553727
14070	agm	0.0	0.0003872216844143272
14071	agl	0.0	0.0001936108422071636
14072	agk	0.0	0.0
14073	agj	0.0	9.68054211035818e-05
14074	agi	0.0	0.0011616650532429815
14075	agh	0.0	0.0
14076	ah2	0.0	0.0
14077	ah4	0.0	0.0
14078	ahr	0.0	9.68054211035818e-05
14079	ah5	0.0	0.0
14080	ahq	0.0	0.0
14081	ahp	0.0	0.0
14082	aho	0.0	0.0001936108422071636
14083	ahn	0.0	0.0
14084	ahm	0.0	0.0
14085	ahl	0.0	0.0002904162633107454
14086	ahk	0.0	0.0
14087	ahj	0.0	0.0
14088	ahi	0.0	0.0
14089	ahh	0.0	0.0
14090	ahg	0.0	0.0
14091	ahf	0.0	0.0
14092	ahe	0.0	0.0005808325266214908
14093	ahd	0.0	0.0
14094	ahc	0.0	9.68054211035818e-05
14095	ahb	0.0	9.68054211035818e-05
14096	aha	0.0	0.0007744433688286545
14097	ah_	0.0	0.0003872216844143272
14098	ah:	0.0	0.0
14099	ah9	0.0	0.0
14100	ah8	0.0	0.0
14101	ah7	0.0	0.0
14102	ah6	0.0	0.0
14103	aj6	0.0	0.0
14104	aj:	0.0	0.0
14105	aj_	0.0	9.68054211035818e-05
14106	al7	0.0	9.68054211035818e-05
14107	al5	0.0	9.68054211035818e-05
14108	al4	0.0	0.0
14109	al3	0.0	0.0002904162633107454
14110	al2	0.0	0.0001936108422071636
14111	al1	0.0	0.0003872216844143272
14112	al0	0.0	0.0
14113	al/	0.0	0.0006776379477250726
14114	al+	0.0	0.0
14115	al)	0.0	0.0006776379477250726
14116	al(	0.0	0.0
14117	al#	0.0	0.0
14118	al"	0.0	9.68054211035818e-05
14119	akz	0.0	9.68054211035818e-05
14120	aky	0.0	0.0
14121	akx	0.0	0.0
14122	akw	0.0	0.0
14123	akv	0.0	9.68054211035818e-05
14124	aku	0.0	9.68054211035818e-05
14125	akt	0.0	9.68054211035818e-05
14126	aks	0.0	0.0
14127	akr	0.0	9.68054211035818e-05
14128	akq	0.0	0.0
14129	akp	0.0	9.68054211035818e-05
14130	al6	0.0	9.68054211035818e-05
14131	al8	0.0	9.68054211035818e-05
14132	akn	0.0	0.0
14133	al9	0.0	0.0
14134	alê	0.0	0.0
14135	al 	0.0	0.0
14136	alz	0.0	0.0002904162633107454
14137	aly	0.0	0.0011616650532429815
14138	alx	0.0	0.0
14139	alw	0.0	0.0001936108422071636
14140	alu	0.0	0.001936108422071636
14141	als	0.0	0.0022265246853823816
14142	alr	0.0	0.0006776379477250726
14143	alq	0.0	0.0
14144	aln	0.0	9.68054211035818e-05
14145	alm	0.0	0.002032913843175218
14146	alj	0.0	0.0
14147	alh	0.0	0.0
14148	alg	0.0	0.0002904162633107454
14149	alf	0.0	0.0002904162633107454
14150	ald	0.0	0.0008712487899322362
14151	alc	0.0	0.0007744433688286545
14152	alb	0.0	0.0006776379477250726
14153	ala	0.0	0.001452081316553727
14154	al]	0.0	9.68054211035818e-05
14155	al;	0.0	0.0
14156	al:	0.0	0.0
14157	ako	0.0	9.68054211035818e-05
14158	akm	0.0	0.0
14159	aja	0.0	0.0
14160	ajz	0.0	0.0
14161	ajx	0.0	0.0
14162	ajw	0.0	0.0
14163	ajv	0.0	0.0
14164	aju	0.0	9.68054211035818e-05
14165	ajt	0.0	0.0
14166	ajs	0.0	0.0
14167	ajr	0.0	0.0
14168	ajq	0.0	0.0
14169	ajp	0.0	0.0
14170	ajo	0.0	9.68054211035818e-05
14171	ajn	0.0	0.0
14172	ajm	0.0	0.0001936108422071636
14173	ajl	0.0	0.0
14174	ajk	0.0	0.0
14175	ajj	0.0	0.0
14176	aji	0.0	0.0006776379477250726
14177	ajh	0.0	0.0
14178	ajg	0.0	0.0
14179	ajf	0.0	0.0
14180	aje	0.0	0.0
14181	ajd	0.0	9.68054211035818e-05
14182	ajc	0.0	0.0001936108422071636
14183	ajb	0.0	0.0
14184	ajy	0.0	0.0
14185	ak(	0.0	0.0
14186	akl	0.0	0.0001936108422071636
14187	ak)	0.0	9.68054211035818e-05
14188	akk	0.0	0.0
14189	akj	0.0	0.0
14190	aki	0.0	0.000484027105517909
14191	akh	0.0	9.68054211035818e-05
14192	akg	0.0	9.68054211035818e-05
14193	akf	0.0	9.68054211035818e-05
14194	ake	0.0	0.0001936108422071636
14195	akd	0.0	0.0
14196	akc	0.0	0.0
14197	akb	0.0	0.0
14198	ak:	0.0	0.0
14199	ak9	0.0	9.68054211035818e-05
14200	ak8	0.0	9.68054211035818e-05
14201	ak7	0.0	9.68054211035818e-05
14202	ak6	0.0	0.0
14203	ak5	0.0	0.0
14204	ak4	0.0	0.0
14205	ak3	0.0	0.0
14206	ak2	0.0	0.0002904162633107454
14207	ak1	0.0	0.0005808325266214908
14208	ak0	0.0	0.0
14209	ak/	0.0	0.0
14210	ak-	0.0	0.0
14211	as(	0.0	0.0
14212	as+	0.0	0.0
14213	]_i	0.0	0.0
14214	a}g	0.0	0.0
14215	a b	0.0	0.0
14216	a _	0.0	0.0
14217	a}s	0.0	9.68054211035818e-05
14218	a}p	0.0	0.0
14219	a}o	0.0	0.0
14220	a}n	0.0	0.0
14221	a}m	0.0	0.0
14222	a}l	0.0	0.0
14223	a}k	0.0	9.68054211035818e-05
14224	a}i	0.0	0.0
14225	a}h	0.0	0.0
14226	a}e	0.0	0.0
14227	b(b	0.0	0.0
14228	a}d	0.0	0.0
14229	a}c	0.0	0.0
14230	a}a	0.0	0.0
14231	a}_	0.0	9.68054211035818e-05
14232	a}3	0.0	0.0
14233	a}2	0.0	9.68054211035818e-05
14234	a}1	0.0	9.68054211035818e-05
14235	a}/	0.0	0.0
14236	a}+	0.0	0.0
14237	azz	0.0	0.0
14238	azy	0.0	0.0
14239	a r	0.0	0.0
14240	aßg	0.0	0.0
14241	aã¯	0.0	0.0
14242	aïv	0.0	0.001548886737657309
14243	b(+	0.0	0.0
14244	b'_	0.0	0.0
14245	b']	0.0	0.0
14246	b&g	0.0	0.0
14247	b&a	0.0	0.0
14248	b#2	0.0	0.0
14249	b#1	0.0	0.0
14250	b"_	0.0	0.0
14251	b"]	0.0	0.0
14252	a：y	0.0	0.0
14253	a√ø	0.0	0.0
14254	a−_	0.0	0.0
14255	a•v	0.0	0.0
14256	a”_	0.0	0.0
14257	a–t	0.0	0.0
14258	a–d	0.0	0.0
14259	a–_	0.0	0.0
14260	aλ_	0.0	0.0
14261	aδv	0.0	0.0
14262	aβc	0.0	9.68054211035818e-05
14263	aβ_	0.0	0.0001936108422071636
14264	aβ-	0.0	9.68054211035818e-05
14265	a̶_	0.0	0.0
14266	azu	0.0	0.0
14267	azt	0.0	9.68054211035818e-05
14268	azs	0.0	9.68054211035818e-05
14269	az0	0.0	0.0
14270	az-	0.0	0.0002904162633107454
14271	az#	0.0	0.0
14272	ayy	0.0	0.0
14273	ayx	0.0	9.68054211035818e-05
14274	ayw	0.0	0.0
14275	ayv	0.0	0.0
14276	ayu	0.0	9.68054211035818e-05
14277	ayt	0.0	9.68054211035818e-05
14278	ayr	0.0	0.0
14279	ayq	0.0	0.0
14280	ayp	0.0	0.0
14281	ayo	0.0	0.0002904162633107454
14282	ayn	0.0	0.0
14283	aym	0.0	9.68054211035818e-05
14284	ayl	0.0	9.68054211035818e-05
14285	ayj	0.0	0.0
14286	ayi	0.0	0.0
14287	ayh	0.0	0.0
14288	ayf	0.0	0.0
14289	ayd	0.0	0.0
14290	ayb	0.0	0.0
14291	aya	0.0	0.0
14292	ay;	0.0	0.0
14293	az/	0.0	0.0
14294	az1	0.0	0.0
14295	azr	0.0	0.0
14296	az2	0.0	9.68054211035818e-05
14297	azp	0.0	0.0
14298	azo	0.0	9.68054211035818e-05
14299	azn	0.0	0.0
14300	azm	0.0	0.0
14301	azl	0.0	0.0
14302	azk	0.0	0.0
14303	azi	0.0	9.68054211035818e-05
14304	azh	0.0	0.0
14305	azg	0.0	0.0
14306	azf	0.0	9.68054211035818e-05
14307	aze	0.0	9.68054211035818e-05
14308	azd	0.0	0.0001936108422071636
14309	azc	0.0	0.0
14310	aza	0.0	0.0006776379477250726
14311	az;	0.0	0.0
14312	az:	0.0	0.0
14313	az9	0.0	0.0
14314	az8	0.0	0.0
14315	az7	0.0	0.0
14316	az6	0.0	0.0
14317	az5	0.0	0.0001936108422071636
14318	az4	0.0	0.0
14319	az3	0.0	0.0
14320	b(-	0.0	0.0
14321	b(c	0.0	0.0
14322	as-	0.0	0.0010648596321393999
14323	b-r	0.0	0.0003872216844143272
14324	b/2	0.0	0.0
14325	b/+	0.0	0.0
14326	b-γ	0.0	0.0
14327	b-z	0.0	0.0
14328	b-y	0.0	0.0
14329	b-x	0.0	0.0
14330	b-w	0.0	0.0
14331	b-v	0.0	9.68054211035818e-05
14332	b-u	0.0	0.0
14333	b-t	0.0	0.0003872216844143272
14334	b-s	0.0	0.0003872216844143272
14335	b-q	0.0	0.0
14336	b(h	0.0	0.0
14337	b-p	0.0	0.0002904162633107454
14338	b-o	0.0	0.0
14339	b-n	0.0	0.0
14340	b-m	0.0	0.0
14341	b-l	0.0	0.000484027105517909
14342	b-k	0.0	0.0001936108422071636
14343	b-j	0.0	0.0
14344	b-i	0.0	9.68054211035818e-05
14345	b-h	0.0	9.68054211035818e-05
14346	b-g	0.0	0.0001936108422071636
14347	b-f	0.0	9.68054211035818e-05
14348	b/4	0.0	0.0
14349	b/_	0.0	0.0
14350	b/a	0.0	0.0
14351	b/b	0.0	0.0
14352	b06	0.0	0.0006776379477250726
14353	b05	0.0	0.0007744433688286545
14354	b04	0.0	0.0006776379477250726
14355	b02	0.0	0.0006776379477250726
14356	b01	0.0	0.0007744433688286545
14357	b00	0.0	0.0001936108422071636
14358	b0-	0.0	0.0
14359	b/δ	0.0	0.0
14360	b/x	0.0	9.68054211035818e-05
14361	b/v	0.0	0.0
14362	b/t	0.0	0.0
14363	b/s	0.0	0.0
14364	b/p	0.0	0.0
14365	b/o	0.0	0.0
14366	b/n	0.0	0.0
14367	b/m	0.0	0.0
14368	b/l	0.0	0.0
14369	b/k	0.0	0.0
14370	b/j	0.0	0.0
14371	b/i	0.0	9.68054211035818e-05
14372	b/g	0.0	0.0
14373	b/d	0.0	0.0002904162633107454
14374	b/c	0.0	0.0002904162633107454
14375	b-e	0.0	0.0001936108422071636
14376	b-c	0.0	0.0021297192642787998
14377	b-b	0.0	0.0003872216844143272
14378	b+k	0.0	0.0
14379	b+i	0.0	9.68054211035818e-05
14380	b+h	0.0	0.0001936108422071636
14381	b+g	0.0	0.0
14382	b+e	0.0	9.68054211035818e-05
14383	b+d	0.0	0.0
14384	b+c	0.0	9.68054211035818e-05
14385	b+b	0.0	0.0
14386	b+a	0.0	0.0
14387	b+_	0.0	0.0001936108422071636
14388	b+;	0.0	0.0
14389	b+4	0.0	0.0
14390	b+2	0.0	0.0
14391	b+1	0.0	0.0
14392	b+/	0.0	0.0
14393	b+)	0.0	0.0
14394	b*4	0.0	9.68054211035818e-05
14395	b*-	0.0	9.68054211035818e-05
14396	b)_	0.0	0.0010648596321393999
14397	b);	0.0	0.0
14398	b)2	0.0	0.0
14399	b)-	0.0	0.0
14400	b(s	0.0	0.0
14401	b(r	0.0	0.0
14402	b+j	0.0	0.0
14403	b+l	0.0	9.68054211035818e-05
14404	b-a	0.0	0.000968054211035818
14405	b+m	0.0	9.68054211035818e-05
14406	b-_	0.0	0.0001936108422071636
14407	b-9	0.0	0.0003872216844143272
14408	b-8	0.0	0.0005808325266214908
14409	b-7	0.0	0.0002904162633107454
14410	b-6	0.0	0.0002904162633107454
14411	b-5	0.0	0.0003872216844143272
14412	b-4	0.0	0.0010648596321393999
14413	b-3	0.0	0.0012584704743465634
14414	b-1	0.0	0.0017424975798644724
14415	b-0	0.0	0.0003872216844143272
14416	b-/	0.0	0.0001936108422071636
14417	b--	0.0	0.0
14418	b-+	0.0	0.0
14419	b-)	0.0	0.0
14420	b-#	0.0	0.0
14421	b+v	0.0	0.0
14422	b+u	0.0	0.0
14423	b+t	0.0	9.68054211035818e-05
14424	b+s	0.0	0.0003872216844143272
14425	b+r	0.0	0.0
14426	b+q	0.0	0.0
14427	b+p	0.0	0.0
14428	b+n	0.0	0.0
14429	ay:	0.0	0.0
14430	ay9	0.0	0.0001936108422071636
14431	ay8	0.0	9.68054211035818e-05
14432	atx	0.0	0.0
14433	au6	0.0	0.0
14434	au5	0.0	0.0002904162633107454
14435	au4	0.0	0.0
14436	au3	0.0	0.0
14437	au2	0.0	0.0
14438	au1	0.0	0.0
14439	au0	0.0	0.0
14440	au-	0.0	0.0
14441	au)	0.0	0.0
14442	atz	0.0	0.0
14443	aty	0.0	9.68054211035818e-05
14444	atw	0.0	9.68054211035818e-05
14445	ay7	0.0	0.0007744433688286545
14446	atv	0.0	0.0001936108422071636
14447	ats	0.0	0.0005808325266214908
14448	atr	0.0	0.004162633107454018
14449	atq	0.0	0.0
14450	atp	0.0	0.0003872216844143272
14451	atn	0.0	9.68054211035818e-05
14452	atl	0.0	9.68054211035818e-05
14453	atk	0.0	0.0
14454	atj	0.0	0.0
14455	atg	0.0	0.0012584704743465634
14456	atd	0.0	0.0002904162633107454
14457	au8	0.0	0.0
14458	au9	0.0	0.0
14459	au:	0.0	0.0
14460	au_	0.0	0.0002904162633107454
14461	auz	0.0	0.0
14462	auy	0.0	0.0
14463	aux	0.0	9.68054211035818e-05
14464	auw	0.0	0.0
14465	auv	0.0	0.0
14466	auu	0.0	0.0
14467	aut	0.0	0.0007744433688286545
14468	aus	0.0	0.000484027105517909
14469	aur	0.0	0.0002904162633107454
14470	aup	0.0	0.0
14471	aun	0.0	0.0001936108422071636
14472	aum	0.0	0.0002904162633107454
14473	aul	0.0	0.0
14474	auk	0.0	0.0
14475	auj	0.0	0.0
14476	aui	0.0	0.0
14477	auh	0.0	0.0
14478	aug	0.0	0.0001936108422071636
14479	auf	0.0	0.0
14480	aue	0.0	0.0
14481	aud	0.0	0.0008712487899322362
14482	aub	0.0	0.0
14483	aua	0.0	0.0
14484	atb	0.0	0.0002904162633107454
14485	at]	0.0	0.0
14486	at;	0.0	0.0
14487	aso	0.0	0.0026137463697967086
14488	asm	0.0	0.007260406582768635
14489	asl	0.0	0.0002904162633107454
14490	ask	0.0	0.000484027105517909
14491	asj	0.0	9.68054211035818e-05
14492	asg	0.0	0.0003872216844143272
14493	asf	0.0	0.0003872216844143272
14494	asd	0.0	0.0003872216844143272
14495	asb	0.0	9.68054211035818e-05
14496	as]	0.0	0.0
14497	as@	0.0	0.0
14498	as;	0.0	0.0
14499	as:	0.0	0.0
14500	as9	0.0	0.0021297192642787998
14501	as8	0.0	9.68054211035818e-05
14502	as7	0.0	9.68054211035818e-05
14503	as6	0.0	9.68054211035818e-05
14504	as5	0.0	0.0002904162633107454
14505	as4	0.0	0.0001936108422071636
14506	as3	0.0	0.0008712487899322362
14507	as2	0.0	0.0003872216844143272
14508	as1	0.0	0.0007744433688286545
14509	as0	0.0	0.0
14510	as/	0.0	0.0003872216844143272
14511	asn	0.0	0.0002904162633107454
14512	asp	0.0	0.0017424975798644724
14513	at:	0.0	0.0
14514	asq	0.0	9.68054211035818e-05
14515	at9	0.0	0.0001936108422071636
14516	at8	0.0	0.0001936108422071636
14517	at7	0.0	0.0001936108422071636
14518	at6	0.0	0.0003872216844143272
14519	at5	0.0	0.000484027105517909
14520	at4	0.0	0.000484027105517909
14521	at3	0.0	0.0008712487899322362
14522	at2	0.0	0.0012584704743465634
14523	at1	0.0	0.001936108422071636
14524	at0	0.0	0.0
14525	at/	0.0	9.68054211035818e-05
14526	at-	0.0	0.0006776379477250726
14527	at+	0.0	0.0
14528	at(	0.0	0.0
14529	at'	0.0	9.68054211035818e-05
14530	at#	0.0	9.68054211035818e-05
14531	asz	0.0	0.0
14532	asy	0.0	0.0010648596321393999
14533	asx	0.0	0.0
14534	asw	0.0	9.68054211035818e-05
14535	asv	0.0	0.0
14536	asu	0.0	0.0007744433688286545
14537	asr	0.0	0.0001936108422071636
14538	av(	0.0	0.0
14539	av)	0.0	9.68054211035818e-05
14540	av*	0.0	0.0
14541	axa	0.0	0.0002904162633107454
14542	ax;	0.0	0.0
14543	ax9	0.0	0.0006776379477250726
14544	ax8	0.0	0.0
14545	ax7	0.0	9.68054211035818e-05
14546	ax6	0.0	0.0001936108422071636
14547	ax5	0.0	0.0
14548	ax4	0.0	0.0
14549	ax3	0.0	9.68054211035818e-05
14550	ax2	0.0	0.0
14551	ax1	0.0	9.68054211035818e-05
14552	ax0	0.0	0.0
14553	ax/	0.0	0.0
14554	ax-	0.0	9.68054211035818e-05
14555	ax)	0.0	9.68054211035818e-05
14556	ax(	0.0	0.0
14557	awx	0.0	0.0
14558	aww	0.0	0.0
14559	awu	0.0	0.0
14560	awt	0.0	0.0001936108422071636
14561	aws	0.0	9.68054211035818e-05
14562	awr	0.0	0.0
14563	awq	0.0	0.0
14564	awp	0.0	0.0
14565	ax]	0.0	0.0
14566	axb	0.0	0.0001936108422071636
14567	awm	0.0	9.68054211035818e-05
14568	axc	0.0	0.0
14569	ay6	0.0	0.0002904162633107454
14570	ay5	0.0	9.68054211035818e-05
14571	ay4	0.0	0.0003872216844143272
14572	ay3	0.0	0.0008712487899322362
14573	ay2	0.0	0.000968054211035818
14574	ay0	0.0	0.0007744433688286545
14575	ay/	0.0	0.0
14576	ay-	0.0	0.0005808325266214908
14577	ay+	0.0	0.0
14578	ay)	0.0	0.0
14579	axz	0.0	0.0
14580	axy	0.0	0.0
14581	axv	0.0	0.0
14582	axt	0.0	0.0
14583	axs	0.0	0.0
14584	axr	0.0	0.0
14585	axo	0.0	0.0
14586	axm	0.0	0.0
14587	axl	0.0	0.0
14588	axi	0.0	0.0006776379477250726
14589	axh	0.0	0.0
14590	axe	0.0	0.0001936108422071636
14591	axd	0.0	0.0
14592	awn	0.0	0.0
14593	awl	0.0	0.0001936108422071636
14594	av+	0.0	0.0
14595	avr	0.0	0.0
14596	avo	0.0	0.0
14597	avn	0.0	0.0
14598	avl	0.0	0.0
14599	avj	0.0	0.0
14600	avi	0.0	0.0008712487899322362
14601	avh	0.0	0.0
14602	avg	0.0	0.0
14603	avf	0.0	0.0001936108422071636
14604	ave	0.0	0.0006776379477250726
14605	avd	0.0	0.0001936108422071636
14606	avc	0.0	0.0
14607	avb	0.0	0.0
14608	av_	0.0	0.0012584704743465634
14609	av:	0.0	0.0
14610	av9	0.0	0.0
14611	av7	0.0	0.0
14612	av6	0.0	0.0
14613	av5	0.0	0.0
14614	av4	0.0	0.0
14615	av3	0.0	0.0
14616	av2	0.0	9.68054211035818e-05
14617	av1	0.0	0.0001936108422071636
14618	av-	0.0	0.0002904162633107454
14619	avp	0.0	0.0
14620	avs	0.0	0.000484027105517909
14621	awk	0.0	0.0
14622	avt	0.0	0.0
14623	awj	0.0	0.0
14624	awi	0.0	9.68054211035818e-05
14625	awh	0.0	9.68054211035818e-05
14626	awg	0.0	0.0
14627	awf	0.0	9.68054211035818e-05
14628	awd	0.0	0.0
14629	awc	0.0	9.68054211035818e-05
14630	awb	0.0	0.0
14631	awa	0.0	0.0011616650532429815
14632	aw_	0.0	0.0002904162633107454
14633	aw7	0.0	0.0
14634	aw5	0.0	0.0
14635	aw4	0.0	9.68054211035818e-05
14636	aw2	0.0	9.68054211035818e-05
14637	aw1	0.0	0.0
14638	aw0	0.0	0.0
14639	aw-	0.0	0.0
14640	avé	0.0	0.0
14641	avz	0.0	9.68054211035818e-05
14642	avy	0.0	0.0001936108422071636
14643	avw	0.0	0.0
14644	avv	0.0	0.0
14645	avu	0.0	0.0001936108422071636
14646	agf	0.0	0.0
14647	agd	0.0	0.0
14648	agc	0.0	0.000968054211035818
14649	a2q	0.0	0.0
14650	a3/	0.0	0.0
14651	a3-	0.0	9.68054211035818e-05
14652	a3+	0.0	0.0
14653	a3)	0.0	0.0001936108422071636
14654	a3(	0.0	0.0
14655	a2）	0.0	0.0
14656	a2y	0.0	0.0
14657	a2v	0.0	0.0
14658	a2t	0.0	0.0001936108422071636
14659	a2s	0.0	9.68054211035818e-05
14660	a2r	0.0	0.0
14661	a2p	0.0	0.0
14662	a3s	0.0	0.0
14663	a2o	0.0	0.0
14664	a2n	0.0	0.0
14665	a2m	0.0	0.0
14666	a2l	0.0	0.0
14667	a2k	0.0	0.0
14668	a2i	0.0	0.0
14669	a2h	0.0	0.0
14670	a2g	0.0	0.0
14671	a2f	0.0	0.0
14672	a2e	0.0	0.0
14673	a2d	0.0	0.0
14674	a30	0.0	0.0008712487899322362
14675	a31	0.0	0.0002904162633107454
14676	a32	0.0	0.000484027105517909
14677	a33	0.0	0.0003872216844143272
14678	a3p	0.0	0.0
14679	a3o	0.0	0.0
14680	a3n	0.0	0.0
14681	a3m	0.0	9.68054211035818e-05
14682	a3l	0.0	0.0
14683	a3k	0.0	0.0001936108422071636
14684	a3i	0.0	0.0
14685	a3h	0.0	0.0
14686	a3g	0.0	0.0
14687	a3f	0.0	0.0
14688	a3e	0.0	0.0
14689	a3d	0.0	0.0
14690	a3c	0.0	0.0001936108422071636
14691	a3b	0.0	0.0
14692	a3a	0.0	9.68054211035818e-05
14693	a3_	0.0	0.005227492739593417
14694	a3]	0.0	0.000484027105517909
14695	a3:	0.0	0.0
14696	a39	0.0	0.0002904162633107454
14697	a38	0.0	0.0003872216844143272
14698	a36	0.0	0.0003872216844143272
14699	a35	0.0	0.0005808325266214908
14700	a34	0.0	0.000484027105517909
14701	a2c	0.0	0.0
14702	a2b	0.0	0.0002904162633107454
14703	a2a	0.0	9.68054211035818e-05
14704	a1q	0.0	0.0
14705	a1o	0.0	0.0
14706	a1n	0.0	0.0
14707	a1m	0.0	0.0
14708	a1l	0.0	0.0
14709	a1k	0.0	9.68054211035818e-05
14710	a1i	0.0	0.0
14711	a1h	0.0	0.0001936108422071636
